"시군구별","성별","연령별",2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
"북구","계","80-84세",6301,6922,7027,7261,7146,7483,7809,8494,9248,9864,10520,11063,11595,12785,14020,14941,15908,17090,17900,19202,19470
"북구","계","85-89세",2996,3174,3476,3689,3957,4365,4829,4889,5036,4928,5214,5500,6003,6543,6930,7437,7835,8233,9153,10031,10718
"북구","계","90-94세",974,1050,1130,1300,1441,1587,1700,1863,1972,2110,2333,2572,2581,2653,2568,2757,2957,3231,3525,3698,4003
"북구","계","95세이상",224,244,277,288,316,355,391,431,493,548,607,650,713,768,828,918,1003,1010,1041,1011,1112
"해운대구","계","계",379819,372340,366898,360611,355225,350686,346823,343516,340267,337046,333887,330747,327616,324450,321283,318077,314839,311565,308209,304802,301375
"해운대구","계","0 - 4세",9739,8723,7801,6975,6425,6102,5989,6062,6268,6504,6718,6894,7037,7144,7219,7273,7284,7238,7156,7041,6899
"해운대구","계","5 - 9세",15754,14738,13787,12459,11059,9934,8980,8205,7531,7071,6782,6685,6749,6952,7195,7413,7588,7729,7832,7908,7952
"해운대구","계","10 - 14세",17560,17340,16985,16925,16549,15892,14932,14014,12750,11407,10302,9345,8569,7887,7424,7127,7030,7098,7297,7541,7764
"해운대구","계","15 - 19세",17077,17330,16791,16520,16457,16447,16314,16162,16206,15896,15292,14387,13503,12255,10974,9929,9037,8327,7703,7285,7010
"해운대구","계","20-24세",19651,17690,17164,16116,15235,15011,15246,14856,14866,14993,15141,15056,14943,15022,14716,14146,13320,12519,11398,10285,9390
"해운대구","계","25-29세",22339,20819,19866,18972,18181,17070,15977,15535,14567,13777,13555,13685,13318,13396,13551,13731,13623,13529,13592,13281,12765
"해운대구","계","30-34세",20425,20348,20231,20057,19973,19487,18925,18425,17965,17451,16486,15524,14998,13931,13125,12838,12914,12586,12682,12834,13016
"해운대구","계","35-39세",22317,20649,19884,19483,19341,19607,20003,20285,20518,20666,20342,19860,19337,18863,18323,17325,16345,15701,14563,13701,13359
"해운대구","계","40-44세",29647,29014,27960,25813,23861,22089,20885,20235,20137,20180,20575,21086,21394,21613,21739,21403,20913,20355,19868,19298,18258
"해운대구","계","45-49세",31318,29829,28387,28227,28399,28629,28355,27587,25762,24050,22412,21248,20621,20557,20594,21004,21546,21857,22068,22184,21855
"해운대구","계","50-54세",35713,35246,33991,32517,30518,28822,27595,26620,26802,27216,27631,27508,26839,25127,23536,21974,20863,20272,20225,20254,20669
"해운대구","계","55-59세",31947,30867,31704,31802,32104,32290,31991,30988,29948,28338,26961,25948,25115,25384,25850,26323,26261,25660,24056,22579,21111
"해운대구","계","60-64세",33093,33292,32369,31190,29641,29141,28179,29075,29299,29718,29998,29811,28969,28095,26662,25452,24549,23816,24136,24616,25120
"해운대구","계","65-69세",26392,27525,28930,29449,30448,30303,30642,29773,28801,27468,27120,26323,27276,27532,27972,28262,28131,27405,26634,25327,24231
"해운대구","계","70-74세",18619,19260,19690,21117,23009,24085,25188,26469,27056,28122,28085,28480,27673,26810,25627,25357,24665,25645,25910,26353,26648
"해운대구","계","75-79세",12785,13307,14187,14969,15778,16456,17073,17497,18882,20617,21611,22667,23891,24507,25581,25598,26013,25278,24522,23492,23293
"해운대구","계","80-84세",9360,9859,10135,10443,10016,10359,10869,11620,12329,12988,13618,14205,14607,15874,17359,18227,19180,20264,20879,21907,21968
"해운대구","계","85-89세",4415,4747,5105,5454,5866,6279,6733,6901,7110,6795,7121,7554,8144,8687,9123,9629,10112,10444,11471,12565,13234
"해운대구","계","90-94세",1378,1422,1553,1718,1941,2209,2425,2626,2816,3047,3292,3558,3628,3728,3528,3770,4061,4408,4739,4937,5281
"해운대구","계","95세이상",290,335,378,405,424,474,522,581,654,742,845,923,1005,1086,1185,1296,1404,1434,1478,1414,1552
"사하구","계","계",304692,301369,295020,288977,283788,279351,275582,272384,269352,266443,263634,260896,258204,255529,252845,250131,247365,244515,241597,238623,235582
"사하구","계","0 - 4세",6938,6256,5416,4875,4464,4212,4134,4188,4307,4448,4564,4658,4733,4789,4830,4859,4864,4831,4772,4694,4599
"사하구","계","5 - 9세",10529,9869,8927,7797,6710,5879,5163,4697,4361,4086,3920,3876,3925,4034,4163,4268,4357,4424,4473,4506,4531
"사하구","계","10 - 14세",11684,11552,11262,11045,10568,9855,9097,8315,7385,6455,5726,5082,4655,4332,4069,3914,3868,3914,4023,4152,4255
"사하구","계","15 - 19세",13219,12655,12011,11535,11456,11616,11413,11172,11075,10688,10058,9374,8633,7736,6817,6085,5443,5019,4679,4401,4240
"사하구","계","20-24세",18413,17580,16666,15510,14259,13516,13081,12747,12519,12661,12901,12716,12561,12520,12152,11567,10913,10142,9189,8226,7453
"사하구","계","25-29세",19710,18845,17669,17032,16584,15672,14986,14227,13288,12311,11886,11738,11588,11455,11691,11896,11699,11617,11594,11285,10806
"사하구","계","30-34세",17396,17773,17329,16743,16289,15825,15285,14850,14627,14338,13553,12955,12247,11440,10623,10357,10303,10183,10102,10346,10476
"사하구","계","35-39세",17808,16707,15497,14857,14544,14571,14811,14944,14854,14816,14585,14165,13779,13561,13235,12482,11918,11252,10523,9778,9581
"사하구","계","40-44세",21792,21656,20994,19441,17621,15956,14815,14126,13846,13763,13947,14278,14427,14388,14405,14191,13799,13437,13218,12877,12148
"사하구","계","45-49세",21952,20994,20057,20024,20414,20705,20449,19924,18634,17085,15667,14673,14060,13845,13796,14009,14361,14522,14517,14572,14364
"사하구","계","50-54세",26093,25647,24729,23605,22238,21106,20173,19383,19544,20039,20418,20280,19847,18633,17184,15857,14908,14337,14166,14135,14367
"사하구","계","55-59세",25569,24871,25350,25240,25190,24964,24513,23788,22870,21705,20728,19907,19203,19426,19952,20360,20282,19894,18721,17339,16070
"사하구","계","60-64세",29456,29380,28340,26884,25261,24417,23734,24215,24223,24270,24153,23821,23203,22382,21316,20422,19657,19010,19265,19795,20224
"사하구","계","65-69세",23717,24928,26048,26698,27806,27819,27777,26866,25624,24205,23518,22944,23476,23552,23661,23614,23366,22823,22068,21079,20232
"사하구","계","70-74세",16525,17285,17931,19373,20954,22084,23215,24304,25039,26192,26280,26318,25511,24395,23129,22547,22064,22627,22758,22909,22902
"사하구","계","75-79세",11138,11696,12599,13320,14159,14831,15512,16161,17545,19030,20110,21195,22239,22991,24121,24256,24357,23642,22668,21570,21106
"사하구","계","80-84세",7640,8280,8368,8731,8569,8989,9490,10252,10900,11587,12203,12821,13393,14632,15893,16842,17793,18708,19443,20486,20634
"사하구","계","85-89세",3577,3819,4118,4412,4695,5133,5564,5633,5907,5754,6105,6514,7048,7536,7981,8455,8936,9361,10318,11219,11936
"사하구","계","90-94세",1241,1243,1342,1457,1600,1765,1900,2074,2239,2396,2638,2857,2881,3021,2906,3131,3375,3656,3932,4131,4418
"사하구","계","95세이상",295,333,367,398,407,436,470,518,565,614,674,724,795,861,921,1019,1102,1116,1168,1123,1240
"금정구","계","계",228756,224273,218113,212219,207092,202737,199088,196067,193344,190868,188575,186439,184410,182452,180493,178527,176517,174447,172298,170087,167832
"금정구","계","0 - 4세",4238,3712,3354,3002,2725,2602,2531,2551,2653,2768,2874,2965,3037,3094,3137,3168,3177,3165,3133,3084,3022
"금정구","계","5 - 9세",6874,6390,5717,5010,4424,3885,3502,3277,3015,2806,2715,2648,2669,2759,2861,2956,3040,3106,3152,3186,3209
"금정구","계","10 - 14세",7771,7511,7306,7096,6764,6361,5934,5423,4874,4384,3910,3567,3340,3076,2875,2785,2720,2744,2829,2928,3023
"금정구","계","15 - 19세",10264,8945,8203,7900,7833,7802,7631,7540,7466,7252,6913,6527,6031,5504,4992,4482,4117,3858,3562,3353,3245
"금정구","계","20-24세",19760,19923,18493,16414,14508,13280,12318,12095,11949,12045,12117,11973,11924,11903,11648,11223,10720,10073,9349,8569,7843
"금정구","계","25-29세",16850,16684,16067,16009,15763,15018,14458,13275,12119,11176,10732,10498,10566,10404,10602,10696,10577,10528,10476,10246,9856
"금정구","계","30-34세",12165,12190,11957,11744,11679,11478,11319,11108,11126,10857,10283,9853,9072,8487,7897,7719,7643,7688,7536,7772,7802
"금정구","계","35-39세",11279,10551,9965,9709,9466,9607,9662,9878,9927,10047,9920,9765,9513,9448,9144,8658,8274,7678,7260,6735,6626
"금정구","계","40-44세",14563,14052,13277,12020,10952,10031,9529,9220,9175,9095,9324,9446,9668,9706,9818,9672,9500,9238,9139,8828,8372
"금정구","계","45-49세",14982,14115,13393,13264,13382,13439,13085,12658,11723,10900,10129,9673,9368,9338,9282,9521,9667,9892,9922,10037,9885
"금정구","계","50-54세",18314,17807,16780,15900,14865,13944,13304,12789,12826,13056,13217,12999,12672,11821,11063,10319,9860,9552,9531,9482,9729
"금정구","계","55-59세",19027,17914,17971,17601,17272,16970,16649,15922,15280,14432,13655,13106,12658,12749,13013,13216,13069,12802,11989,11263,10527
"금정구","계","60-64세",21244,21161,20340,19145,17833,17224,16366,16613,16454,16319,16178,15981,15371,14840,14071,13376,12882,12480,12601,12882,13115
"금정구","계","65-69세",17680,18132,18723,18960,19535,19313,19309,18545,17614,16552,16123,15435,15789,15716,15673,15617,15492,14962,14505,13798,13158
"금정구","계","70-74세",13159,13590,13769,14614,15498,15916,16436,17037,17386,18042,17928,18015,17347,16548,15626,15294,14715,15128,15108,15132,15129
"금정구","계","75-79세",9187,9374,10069,10583,11196,11652,12053,12225,13076,13930,14383,14936,15549,15944,16616,16562,16698,16113,15430,14636,14380
"금정구","계","80-84세",6666,7208,7344,7440,7166,7465,7687,8301,8763,9273,9701,10079,10271,11072,11837,12283,12822,13395,13824,14476,14474
"금정구","계","85-89세",3325,3518,3770,3948,4197,4561,4973,5075,5179,4995,5273,5492,5975,6327,6672,7032,7344,7534,8204,8799,9195
"금정구","계","90-94세",1145,1213,1283,1498,1645,1762,1873,2020,2139,2286,2498,2732,2777,2837,2723,2917,3076,3371,3577,3755,4003
"금정구","계","95세이상",263,283,332,362,389,427,469,515,600,653,702,749,813,879,943,1031,1124,1140,1171,1126,1239
"강서구","계","계",143789,143633,143137,142981,143190,143689,144419,145319,145839,146057,145980,145673,145156,144462,143621,142674,141634,140518,139335,138104,136839
"강서구","계","0 - 4세",8079,7042,6337,5844,5610,5396,5353,5412,5513,5645,5741,5811,5863,5897,5916,5931,5920,5878,5803,5709,5602
"강서구","계","5 - 9세",11190,10917,10222,9321,8223,7436,6763,6263,5887,5701,5517,5492,5547,5664,5814,5924,6012,6078,6123,6149,6166
"강서구","계","10 - 14세",8458,9009,9586,10114,10320,10275,9973,9414,8645,7692,7017,6413,5954,5597,5410,5236,5221,5280,5401,5554,5665
"강서구","계","15 - 19세",4424,5107,5664,6137,6914,7513,7878,8311,8713,8824,8732,8402,7865,7183,6378,5844,5353,4985,4701,4552,4405
"강서구","계","20-24세",4914,4384,4233,4142,4057,4263,4737,4970,5236,5714,5995,6132,6343,6511,6478,6317,5986,5564,5076,4525,4211
"강서구","계","25-29세",8287,7752,7209,6851,6580,6275,5945,5835,5606,5298,5275,5438,5393,5484,5730,5813,5824,5887,5937,5842,5650
"강서구","계","30-34세",12174,11848,11087,10697,10628,10377,10164,10085,9908,9718,9317,8829,8486,7981,7446,7279,7310,7193,7229,7405,7466
"강서구","계","35-39세",15820,14637,13600,13090,12619,12651,12801,12932,13047,13231,13074,12825,12580,12292,12007,11445,10810,10335,9682,9035,8814
"강서구","계","40-44세",16559,17426,17688,16882,15926,14598,13708,13150,13031,12876,13139,13413,13570,13677,13823,13629,13349,13056,12749,12446,11825
"강서구","계","45-49세",10670,11166,11818,12837,13868,14963,15528,15649,14892,14096,12991,12309,11867,11824,11712,11998,12264,12415,12511,12625,12422
"강서구","계","50-54세",8775,9082,9289,9602,9739,10059,10296,10625,11393,12157,12970,13288,13262,12522,11842,10918,10398,10058,10063,9976,10264
"강서구","계","55-59세",8057,7765,8008,8104,8335,8589,8907,9087,9314,9316,9456,9500,9639,10181,10719,11317,11491,11415,10729,10158,9370
"강서구","계","60-64세",9310,9285,8887,8589,8131,7974,7863,8222,8399,8652,8875,9110,9155,9231,9097,9093,9006,9038,9446,9860,10335
"강서구","계","65-69세",7125,7579,8098,8339,8828,8847,8939,8710,8509,8131,8023,7921,8250,8396,8594,8758,8923,8892,8890,8679,8601
"강서구","계","70-74세",4398,4736,5024,5567,6103,6576,7017,7525,7780,8276,8306,8408,8180,7983,7628,7539,7446,7751,7867,8037,8169
"강서구","계","75-79세",2584,2721,2990,3269,3619,3897,4212,4431,4904,5361,5763,6138,6573,6797,7244,7257,7356,7148,6981,6679,6618
"강서구","계","80-84세",1822,1933,2004,2043,1978,2105,2279,2503,2738,3011,3231,3475,3642,4038,4407,4735,5042,5394,5588,5972,5974
"강서구","계","85-89세",800,884,997,1095,1200,1314,1408,1468,1505,1465,1572,1703,1864,2036,2213,2378,2551,2667,2969,3235,3484
"강서구","계","90-94세",297,304,322,375,421,470,525,590,658,713,784,843,875,891,864,932,1014,1113,1208,1293,1389
"강서구","계","95세이상",46,56,74,83,91,111,123,137,161,180,202,223,248,277,299,331,358,371,382,373,409
"연제구","계","계",201394,198485,208558,214602,218055,219407,219014,217159,215412,213753,212093,210445,208775,207068,205321,203523,201657,199708,197678,195604,193480
"연제구","계","0 - 4세",5584,4985,5319,5294,5140,4907,4792,4719,4773,4882,4970,5043,5093,5130,5152,5162,5150,5111,5048,4966,4869
"연제구","계","5 - 9세",7765,7315,7867,7967,7665,7349,6773,6127,5570,5117,4767,4630,4608,4697,4824,4934,5022,5086,5130,5158,5174
"연제구","계","10 - 14세",7820,7754,8362,8965,9289,9319,9189,8825,8298,7589,7046,6417,5855,5374,4984,4686,4583,4574,4676,4816,4930
"연제구","계","15 - 19세",7550,7554,7989,8290,8851,9102,9229,9331,9516,9515,9323,9057,8642,8080,7355,6816,6210,5700,5254,4896,4634
"연제구","계","20-24세",10698,9862,9982,9502,8937,8809,8938,8919,8942,9268,9345,9380,9433,9560,9481,9223,8875,8401,7797,7055,6533
"연제구","계","25-29세",12886,12348,12601,12667,12387,11814,11011,10426,9641,8945,8770,8811,8714,8696,8957,8999,9002,8985,9048,8907,8599
"연제구","계","30-34세",12575,12711,14251,14911,15199,14960,14387,13581,13120,12567,11883,11112,10629,9850,9187,9007,9004,8879,8865,9092,9124
"연제구","계","35-39세",12892,11972,12994,13870,14478,14963,15267,15229,14954,14766,14323,13805,13248,12943,12480,11831,11103,10643,9859,9242,9060
"연제구","계","40-44세",15498,15332,16266,16193,15780,15122,14457,14064,14024,13999,14161,14390,14463,14336,14290,13946,13522,13044,12780,12340,11708
"연제구","계","45-49세",14912,14337,14779,15794,16788,17627,17864,17579,16603,15614,14646,13881,13544,13530,13519,13733,14012,14130,14063,14076,13770
"연제구","계","50-54세",16814,16591,17085,17107,16770,16348,16047,15662,16082,16601,17109,17187,16907,15972,15037,14118,13397,13091,13086,13081,13314
"연제구","계","55-59세",15620,15285,16350,16893,17445,17771,17824,17624,17164,16511,15888,15482,15098,15494,15959,16428,16487,16214,15311,14430,13564
"연제구","계","60-64세",17932,17690,17225,16783,16003,15838,15724,16353,16606,16923,17085,17071,16864,16408,15790,15184,14795,14422,14796,15212,15648
"연제구","계","65-69세",15213,15699,16562,17060,17916,18000,17999,17269,16593,15678,15434,15263,15852,16087,16378,16532,16526,16315,15875,15288,14701
"연제구","계","70-74세",11086,11480,11956,13016,14081,14781,15474,16198,16561,17293,17304,17293,16639,16026,15181,14979,14812,15378,15607,15885,16032
"연제구","계","75-79세",7659,7902,8604,9241,9987,10502,10944,11293,12212,13147,13780,14430,15139,15531,16261,16300,16329,15744,15196,14442,14286
"연제구","계","80-84세",5440,5975,6233,6444,6241,6554,6890,7453,7954,8519,8942,9331,9660,10489,11308,11879,12476,13120,13521,14208,14264
"연제구","계","85-89세",2488,2702,2981,3312,3607,3943,4347,4455,4550,4363,4620,4911,5329,5697,6066,6397,6708,6972,7629,8243,8690
"연제구","계","90-94세",770,801,929,1048,1213,1390,1518,1659,1812,1957,2138,2348,2393,2439,2321,2499,2695,2932,3142,3312,3524
"연제구","계","95세이상",192,190,223,245,278,308,340,393,437,499,559,603,665,729,791,870,949,967,995,955,1056
"수영구","계","계",169820,170868,169150,167852,166765,165878,165133,164491,163745,162910,162011,161072,160075,159024,157937,156807,155614,154326,152965,151523,150003
"수영구","계","0 - 4세",4035,3896,3481,3200,2999,2906,2910,2997,3127,3275,3396,3497,3574,3627,3667,3692,3699,3681,3643,3588,3522
"수영구","계","5 - 9세",5251,5109,4846,4419,3966,3614,3346,3111,2920,2772,2695,2685,2741,2835,2950,3044,3118,3173,3212,3242,3264
"수영구","계","10 - 14세",5248,5421,5367,5493,5474,5317,5006,4781,4389,3964,3627,3362,3119,2922,2762,2674,2651,2692,2777,2878,2962
"수영구","계","15 - 19세",5304,5493,5454,5363,5596,5662,5731,5690,5813,5765,5582,5265,5022,4597,4153,3795,3511,3249,3037,2870,2773
"수영구","계","20-24세",8681,8146,7958,7493,6893,6768,6852,6774,6730,6979,7039,7087,7016,7136,7032,6794,6440,6130,5624,5105,4667
"수영구","계","25-29세",13767,13349,12908,12476,12124,11480,10856,10425,9804,9090,8926,8933,8805,8769,8999,9050,9057,8957,9050,8855,8550
"수영구","계","30-34세",12084,12913,12887,13007,13081,12958,12593,12355,12045,11767,11102,10472,10010,9349,8704,8593,8579,8469,8444,8654,8685
"수영구","계","35-39세",10796,10448,10085,10068,10101,10461,10960,11111,11320,11393,11263,10934,10705,10420,10173,9559,9044,8640,8040,7510,7437
"수영구","계","40-44세",12008,12155,11998,11366,10705,10032,9526,9349,9372,9424,9739,10120,10205,10361,10389,10247,9945,9740,9477,9254,8686
"수영구","계","45-49세",11675,11394,11005,11196,11577,11832,11878,11735,11114,10472,9816,9318,9122,9119,9146,9420,9738,9808,9948,9956,9823
"수영구","계","50-54세",13492,13629,13280,12818,12187,11729,11348,11042,11239,11593,11837,11888,11719,11071,10425,9773,9277,9067,9059,9082,9330
"수영구","계","55-59세",12511,12251,12562,12830,13080,13256,13292,13061,12665,12091,11643,11253,10958,11154,11477,11710,11759,11575,10924,10289,9648
"수영구","계","60-64세",15070,14796,13923,13141,12325,12018,11777,12205,12511,12769,12954,12997,12762,12383,11847,11414,11031,10749,10939,11241,11469
"수영구","계","65-69세",13307,13896,14323,14384,14607,14351,14067,13436,12810,12112,11881,11674,12097,12382,12612,12785,12828,12602,12243,11731,11297
"수영구","계","70-74세",10315,10585,10723,11313,12149,12540,13045,13526,13687,14016,13872,13689,13155,12595,11958,11757,11566,11986,12260,12474,12645
"수영구","계","75-79세",7316,7778,8326,8745,9082,9378,9587,9786,10406,11235,11653,12178,12672,12896,13284,13216,13111,12656,12157,11589,11420
"수영구","계","80-84세",5292,5673,5733,5932,5844,6145,6503,6999,7380,7671,7978,8210,8429,9023,9772,10174,10679,11146,11411,11829,11822
"수영구","계","85-89세",2539,2717,2970,3153,3399,3693,3985,4050,4207,4131,4385,4676,5036,5326,5529,5803,6021,6221,6721,7299,7633
"수영구","계","90-94세",920,985,1058,1165,1262,1387,1485,1634,1734,1879,2056,2225,2257,2343,2281,2453,2637,2847,3026,3131,3324
"수영구","계","95세이상",209,234,263,290,314,351,386,424,472,512,567,609,671,716,777,854,923,938,973,946,1046
"사상구","계","계",208666,207147,205288,202585,199783,196960,194157,191370,188794,186368,184092,181914,179803,177740,175691,173651,171570,169449,167281,165043,162769
"사상구","계","0 - 4세",4266,3845,3599,3330,3192,3074,3012,3010,3084,3174,3251,3307,3348,3375,3390,3400,3394,3362,3315,3253,3184
"사상구","계","5 - 9세",6297,5760,5276,4690,4075,3651,3295,3078,2838,2717,2610,2564,2573,2643,2717,2777,2827,2863,2886,2900,2908
"사상구","계","10 - 14세",6787,6667,6540,6455,6185,5736,5253,4770,4260,3722,3361,3043,2851,2628,2527,2426,2384,2397,2461,2530,2587
"사상구","계","15 - 19세",7963,7228,6856,6650,6747,6767,6686,6561,6514,6277,5865,5435,5002,4527,4003,3636,3305,3103,2872,2763,2652
"사상구","계","20-24세",14368,14458,13604,12211,10940,10098,9478,9236,9089,9229,9271,9207,9112,9090,8846,8438,8001,7517,6954,6315,5838
"사상구","계","25-29세",15408,15242,14649,14522,14157,13631,13026,12090,10977,10082,9616,9391,9337,9226,9421,9485,9426,9331,9322,9100,8738
"사상구","계","30-34세",13012,13566,13945,13983,13922,13502,13057,12527,12309,11860,11313,10699,9978,9209,8576,8311,8237,8213,8116,8322,8366
"사상구","계","35-39세",11648,11146,11095,11135,11110,11359,11547,11698,11596,11537,11201,10875,10478,10316,9928,9459,8919,8376,7783,7271,7091
"사상구","계","40-44세",13772,13693,13306,12422,11614,10770,10202,9982,9947,9871,10084,10250,10404,10335,10342,10071,9809,9474,9339,8988,8569
"사상구","계","45-49세",13958,13240,12653,12742,12848,13072,13018,12604,11808,11064,10276,9756,9549,9515,9455,9681,9855,10017,9973,10013,9776
"사상구","계","50-54세",17687,17038,16109,15269,14503,13716,13047,12499,12635,12775,13049,13038,12686,11951,11238,10471,9951,9730,9693,9646,9879
"사상구","계","55-59세",19538,18841,19134,18630,18052,17536,16990,16125,15386,14669,13915,13290,12789,12952,13126,13439,13464,13150,12434,11714,10937
"사상구","계","60-64세",22133,22189,21500,20600,19422,18731,18077,18314,17905,17473,17101,16682,15947,15310,14643,13927,13345,12886,13074,13271,13611
"사상구","계","65-69세",16188,17226,18524,19275,20450,20778,20837,20029,19183,18099,17517,16975,17286,16980,16689,16432,16116,15481,14925,14307,13632
"사상구","계","70-74세",11228,11628,12027,13123,14105,14892,15897,17034,17702,18774,19045,19122,18420,17699,16743,16269,15833,16188,15961,15768,15595
"사상구","계","75-79세",6930,7330,7995,8625,9408,9934,10298,10640,11643,12530,13264,14174,15191,15815,16815,17064,17150,16535,15934,15132,14766
"사상구","계","80-84세",4616,4960,5098,5286,5132,5461,5826,6357,6870,7466,7899,8219,8525,9396,10137,10763,11517,12355,12908,13772,13967
"사상구","계","85-89세",2107,2259,2475,2626,2807,3046,3292,3370,3484,3358,3618,3887,4257,4617,4980,5287,5521,5751,6407,6931,7391
"사상구","계","90-94세",612,674,732,835,928,999,1086,1187,1271,1365,1482,1612,1644,1695,1617,1774,1924,2116,2299,2447,2614
"사상구","계","95세이상",148,157,171,176,186,207,233,259,293,326,354,388,426,461,498,541,592,604,625,600,668
"기장군","계","계",173676,175857,174063,173172,172845,173023,173654,174658,175398,175897,176180,176280,176188,175937,175546,175062,174454,173715,172886,171959,170969
"기장군","계","0 - 4세",6771,6200,5422,4933,4595,4403,4410,4521,4667,4835,4981,5104,5200,5275,5332,5375,5394,5372,5324,5250,5153
"기장군","계","5 - 9세",10735,10071,9212,8136,7185,6378,5837,5372,5058,4819,4681,4704,4792,4930,5097,5244,5365,5460,5534,5586,5622
"기장군","계","10 - 14세",9958,10298,10516,10736,10473,10130,9434,8788,7904,7092,6373,5871,5406,5085,4838,4694,4707,4780,4912,5077,5220
"기장군","계","15 - 19세",7598,8154,8259,8414,8954,9238,9420,9646,9894,9678,9402,8761,8170,7350,6607,5957,5506,5076,4784,4544,4414
"기장군","계","20-24세",7105,6648,6726,6730,6518,6808,7163,7192,7344,7781,7953,8065,8173,8295,8061,7819,7246,6771,6095,5529,5024
"기장군","계","25-29세",8778,8801,8355,7990,7835,7380,7062,7026,6787,6405,6505,6613,6512,6584,6869,6915,6950,6962,7024,6804,6605
"기장군","계","30-34세",10299,10723,10341,10194,10162,10135,9999,9891,9735,9605,9089,8674,8409,7939,7416,7380,7369,7248,7292,7501,7518
"기장군","계","35-39세",13349,12528,11506,11078,10826,10923,11270,11554,11844,12070,12117,11919,11684,11443,11208,10592,10085,9691,9100,8491,8385
"기장군","계","40-44세",17530,17764,17063,15618,14308,13112,12303,11857,11817,11831,12109,12533,12785,13023,13188,13160,12887,12606,12330,12050,11384
"기장군","계","45-49세",15087,15278,15295,15725,16229,16651,16636,16268,15152,14123,13118,12413,12001,11979,11992,12273,12680,12906,13112,13247,13179
"기장군","계","50-54세",13761,14370,14586,14872,14719,14478,14443,14460,14894,15410,15841,15846,15502,14466,13536,12614,11973,11599,11598,11606,11879
"기장군","계","55-59세",11188,11290,11948,12420,13062,13713,14193,14411,14620,14377,14063,13937,13846,14190,14636,15027,15028,14715,13755,12917,12063
"기장군","계","60-64세",11912,12239,11949,11631,11400,11509,11497,12239,12733,13341,13911,14278,14359,14422,14067,13686,13496,13341,13628,14026,14392
"기장군","계","65-69세",10103,10811,11212,11596,12105,12195,12498,12395,12146,11923,11985,11933,12605,13022,13535,14001,14284,14282,14255,13840,13426
"기장군","계","70-74세",7510,7823,8114,8786,9467,10065,10639,11236,11736,12329,12491,12797,12647,12360,12089,12099,12019,12643,13021,13470,13867
"기장군","계","75-79세",5373,5734,6065,6347,6833,7110,7400,7768,8460,9174,9791,10355,10935,11429,12005,12171,12448,12282,11995,11725,11713
"기장군","계","80-84세",3846,4148,4199,4375,4322,4635,4926,5272,5565,5988,6261,6551,6877,7498,8135,8695,9195,9726,10195,10733,10895
"기장군","계","85-89세",1896,2030,2255,2446,2590,2778,3017,3097,3237,3190,3426,3658,3922,4163,4460,4692,4943,5195,5684,6180,6623
"기장군","계","90-94세",692,751,840,930,1025,1107,1202,1326,1428,1508,1626,1769,1813,1889,1842,1981,2131,2294,2450,2609,2762
"기장군","계","95세이상",185,196,200,215,237,275,305,339,377,418,457,499,550,595,633,687,748,766,798,774,845
