시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
통영시,계,계,123556,121596,120088,118402,116741,115137,113560,112017,110505,109011,107579,106202,104837,103528,102258,101047,99866,98712,97602,96524,95447
통영시,계,0 - 4세,2595,2188,1924,1756,1587,1487,1423,1397,1392,1402,1410,1417,1421,1421,1418,1414,1404,1387,1367,1341,1313
통영시,계,5 - 9세,5330,4740,4131,3452,2910,2473,2122,1896,1744,1587,1501,1445,1425,1427,1446,1462,1474,1483,1484,1482,1477
통영시,계,10 - 14세,6744,6586,6269,6001,5526,4989,4449,3915,3301,2809,2408,2085,1880,1731,1579,1503,1452,1436,1446,1470,1489
통영시,계,15 - 19세,5244,5564,5899,5993,6163,6184,5996,5719,5487,5054,4593,4134,3658,3109,2680,2321,2035,1858,1715,1575,1508
통영시,계,20-24세,4694,3945,3968,4023,3931,4019,4177,4204,4196,4308,4283,4143,3969,3842,3578,3324,3027,2711,2357,2118,1895
통영시,계,25-29세,5530,5232,4893,4452,4157,3756,3526,3364,3268,3061,3081,3132,3099,3089,3178,3144,3080,3015,2988,2843,2721
통영시,계,30-34세,5739,5676,5436,5158,5075,4897,4621,4433,4163,3986,3665,3487,3320,3190,2958,2958,2972,2926,2923,3002,2982
통영시,계,35-39세,7518,6803,6243,5911,5547,5396,5241,5125,4965,4958,4816,4593,4447,4224,4080,3780,3605,3424,3266,3022,3011
통영시,계,40-44세,10385,10200,9740,8884,7998,7117,6474,5985,5749,5472,5395,5316,5259,5146,5168,5041,4843,4708,4504,4366,4062
통영시,계,45-49세,10385,10063,9856,9867,9866,10016,9851,9454,8702,7916,7126,6546,6106,5920,5687,5655,5625,5614,5536,5573,5455
통영시,계,50-54세,10965,11109,10950,10839,10604,10199,9862,9643,9658,9687,9862,9727,9372,8675,7947,7214,6673,6265,6113,5918,5919
통영시,계,55-59세,10282,9932,10382,10453,10730,10810,10978,10832,10705,10444,10037,9705,9497,9527,9584,9782,9670,9354,8697,8012,7315
통영시,계,60-64세,11864,12048,11526,11120,10429,10253,9947,10388,10470,10741,10824,10994,10846,10712,10439,10031,9712,9512,9550,9629,9843
