시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
김제시,계,30-34세,3198,3570,3645,3715,3728,3714,3631,3486,3350,3283,3064,2923,2803,2665,2473,2487,2414,2394,2356,2417,2384
김제시,계,35-39세,3472,3504,3469,3460,3427,3429,3500,3581,3635,3664,3658,3587,3481,3385,3331,3129,2993,2855,2701,2507,2504
김제시,계,40-44세,4194,4249,4238,4056,3891,3676,3517,3414,3399,3366,3390,3479,3563,3617,3649,3642,3578,3484,3405,3349,3157
김제시,계,45-49세,4952,4858,4586,4517,4493,4550,4508,4480,4298,4124,3892,3712,3600,3582,3557,3595,3695,3781,3840,3885,3879
김제시,계,50-54세,5957,6122,5964,5792,5579,5421,5201,4954,4905,4899,4971,4941,4912,4714,4513,4256,4050,3926,3909,3890,3938
김제시,계,55-59세,6475,6510,6683,6656,6665,6628,6685,6594,6461,6261,6081,5840,5578,5525,5536,5621,5603,5566,5340,5105,4820
김제시,계,60-64세,7865,8022,7819,7562,7180,7186,7128,7384,7410,7456,7459,7543,7452,7304,7074,6856,6584,6302,6246,6271,6371
김제시,계,65-69세,6460,7039,7379,7584,8079,8181,8249,8159,7964,7637,7680,7630,7894,7952,8018,8051,8147,8055,7899,7642,7395
김제시,계,70-74세,5846,5740,5849,6031,6200,6395,6895,7294,7567,8107,8252,8355,8275,8083,7778,7823,7773,8041,8119,8206,8259
김제시,계,75-79세,4853,4772,4828,5167,5473,5420,5331,5464,5677,5871,6083,6566,6952,7241,7766,7912,8025,7960,7787,7520,7569
김제시,계,80-84세,4548,4600,4427,4326,4190,4084,4063,4121,4443,4716,4702,4646,4770,4993,5201,5417,5854,6203,6501,6997,7136
김제시,계,85-89세,2854,2911,2950,2983,2949,3239,3321,3209,3147,3042,3022,3041,3092,3355,3560,3574,3550,3651,3868,4063,4259
김제시,계,90-94세,997,1113,1237,1323,1426,1513,1561,1605,1641,1629,1825,1878,1814,1778,1708,1741,1779,1811,1988,2102,2123
김제시,계,95세이상,211,242,276,328,357,389,453,504,550,596,634,670,702,730,738,836,861,840,831,799,862
완주군,계,계,93800,99134,102282,104033,105195,105908,106233,106211,106236,106281,106366,106444,106519,106586,106630,106651,106639,106600,106540,106434,106303
완주군,계,0 - 4세,2247,2481,2575,2553,2521,2512,2468,2473,2521,2574,2620,2653,2677,2688,2693,2694,2682,2653,2609,2556,2496
완주군,계,5 - 9세,3744,3704,3605,3347,3111,2871,2759,2647,2520,2429,2386,2340,2364,2426,2488,2544,2587,2621,2642,2656,2661
