시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
영주시,계,55-59세,8421,8312,8653,8818,8724,8715,8669,8403,8082,7835,7480,7135,6791,6662,6553,6575,6508,6301,5978,5629,5294
영주시,계,60-64세,10080,10100,9832,9340,8870,8689,8571,8893,9023,8930,8938,8903,8654,8349,8101,7739,7396,7064,6955,6879,6929
영주시,계,65-69세,8785,8929,9144,9488,10097,10078,10162,9957,9475,9025,8847,8733,9056,9195,9123,9149,9119,8884,8593,8347,7978
영주시,계,70-74세,6866,7147,7323,7697,8279,8506,8669,8925,9296,9907,9919,10031,9854,9404,8989,8832,8738,9063,9205,9151,9194
영주시,계,75-79세,5003,4981,5157,5522,5853,6314,6601,6784,7157,7697,7929,8107,8379,8769,9372,9401,9525,9366,8963,8602,8473
영주시,계,80-84세,4779,4973,4888,4770,4293,4169,4217,4398,4720,4979,5390,5654,5826,6182,6649,6880,7069,7337,7722,8276,8324
영주시,계,85-89세,2580,2703,2967,3098,3211,3435,3595,3557,3467,3103,3051,3128,3298,3553,3717,4055,4273,4426,4737,5088,5293
영주시,계,90-94세,951,999,1075,1218,1347,1422,1513,1662,1733,1804,1940,2035,2022,1972,1752,1758,1848,1973,2137,2202,2434
영주시,계,95세이상,214,229,260,288,324,373,413,451,511,564,598,639,705,745,786,847,896,905,890,805,846
영천시,계,계,99602,99660,99594,100063,100491,100871,101201,101460,101706,101924,102104,102255,102368,102439,102471,102457,102411,102315,102177,101983,101732
영천시,계,0 - 4세,2539,2450,2294,2183,2103,2075,2046,2059,2085,2108,2122,2129,2129,2125,2116,2107,2092,2066,2036,2000,1962
영천시,계,5 - 9세,2802,2631,2438,2282,2131,1978,1904,1832,1742,1688,1669,1645,1664,1694,1724,1747,1763,1773,1775,1775,1771
영천시,계,10 - 14세,2992,2935,2895,2867,2750,2690,2519,2379,2228,2065,1908,1830,1744,1651,1596,1573,1550,1572,1606,1640,1669
영천시,계,15 - 19세,3185,3383,3361,3281,3337,3274,3281,3274,3255,3154,3086,2890,2731,2542,2340,2147,2041,1923,1812,1749,1715
영천시,계,20-24세,4182,3535,3579,3548,3419,3442,3497,3409,3378,3472,3434,3456,3429,3410,3322,3243,3043,2892,2694,2476,2281
영천시,계,25-29세,5177,5035,4884,4645,4382,4142,3887,3787,3626,3375,3330,3304,3216,3220,3291,3261,3284,3239,3242,3171,3088
영천시,계,30-34세,4973,5078,5024,5003,5074,4963,4859,4709,4595,4437,4243,4016,3883,3635,3380,3328,3277,3216,3221,3280,3271
영천시,계,35-39세,5008,4887,4746,4713,4700,4753,4781,4823,4840,4907,4806,4734,4611,4531,4393,4202,3986,3835,3572,3331,3272
영천시,계,40-44세,5604,5708,5674,5392,5164,4883,4689,4553,4547,4552,4623,4687,4752,4781,4851,4758,4694,4570,4497,4370,4182
영천시,계,45-49세,6461,6202,5900,5869,5838,6035,6099,6067,5745,5489,5178,4957,4815,4818,4826,4909,4995,5082,5121,5192,5109
영천시,계,50-54세,8293,8081,7792,7808,7563,7159,6917,6613,6563,6548,6749,6805,6762,6425,6140,5788,5540,5385,5390,5402,5495
영천시,계,55-59세,8910,9013,9294,9320,9454,9507,9348,9141,9054,8714,8266,7985,7651,7601,7623,7854,7915,7869,7506,7168,6754
